left_capacity,right_capacity,required_fidelity,multiplexing,left_ttl_s,right_ttl_s,model_rate_hz,model_fidelity,raw_pair_fidelity,simulation_rate_hz,simulation_rate_std_hz,simulation_accepted_rate_hz,simulation_accepted_rate_std_hz,simulation_fidelity,simulation_fidelity_std,simulation_fidelity_min,simulation_fidelity_max,simulation_accepted_fidelity,simulation_below_target_count,simulation_delivered_count
1,1,0.7758295811949188,True,0.02547082346614959,0.019103117599612193,92.84357226348864,0.884617438687197,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7774439300196012,True,0.02509840662431627,0.018823804968237202,92.81462634571076,0.8846747601112157,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7790582788442837,True,0.024728058645204564,0.018546043983903422,92.7849717717638,0.8847331422332391,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7806726276689661,True,0.0243597566697104,0.0182698175022828,92.75458185248051,0.8847926157473361,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7822869764936485,True,0.023993478215508457,0.017995108661631343,92.7234285527476,0.884853212534777,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7839013253183309,True,0.023629201168817015,0.01772190087661276,92.691482405791,0.8849149657224075,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7855156741430134,True,0.02326690377638639,0.017450177832289793,92.65871242085106,0.8849779097445148,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7871300229676959,True,0.022906564637704234,0.017179923478278174,92.62508598364676,0.8850420804084316,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7887443717923782,True,0.022548162697410005,0.016911122023057504,92.59056874896373,0.8851075149641462,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7903587206170607,True,0.022191677237912443,0.01664375792843433,92.55512452463424,0.8851742521782111,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7919730694417431,True,0.021837087872203332,0.0163778159041525,92.5187151460924,0.8852423324122639,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7935874182664255,True,0.0214843745368614,0.01611328090264605,92.48130034060486,0.885311797706503,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7952017670911079,True,0.0211335174852403,0.015850138113930226,92.44283758017346,0.8853826918684919,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7968161159157904,True,0.02078449728083477,0.015588372960626078,92.40328192199479,0.8854550605676932,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.7984304647404727,True,0.020437294790819904,0.015327971093114928,92.36258583523671,0.8855289514361767,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8000448135651552,True,0.020091891179757244,0.015068918384817933,92.3206990127459,0.8856044141759798,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8016591623898376,True,0.019748267903463745,0.01481120092759781,92.27756816613982,0.8856815006736436,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8032735112145201,True,0.019406406703037282,0.014554805027277962,92.23313680255394,0.8857602651224996,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8048878600392024,True,0.019066289599035054,0.01429971719927629,92.18734498110513,0.8858407641533287,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8065022088638849,True,0.01872789888579944,0.01404592416434958,92.14012904689515,0.8859230569740834,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8081165576885674,True,0.0183912171259273,0.013793412844445477,92.09142134010953,0.8860072055194183,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8097309065132497,True,0.018056227144878194,0.013542170358658645,92.04114987745866,0.8860932746108571,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8113452553379322,True,0.017722912025717304,0.013292184019287978,91.98923800285324,0.8861813321285026,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8129596041626146,True,0.017391255103989218,0.013043441327991914,91.93560400380701,0.8862714491952819,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8145739529872971,True,0.01706123996271858,0.012795929972038936,91.88016068959081,0.8863637003748324,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8161883018119794,True,0.016732850427533873,0.012549637820650406,91.82281492663319,0.8864581638842334,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8178026506366619,True,0.016406070561910614,0.012304552921432961,91.76346712604357,0.8865549218229305,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8194169994613443,True,0.016080884662530836,0.012060663496898126,91.70201067742686,0.886654060419331,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8210313482860268,True,0.015757277254754697,0.011817957941066022,91.63833132233074,0.8867556702967162,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8226456971107092,True,0.015435233088202143,0.011576424816151608,91.57230645971349,0.8868598467602988,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8242600459353916,True,0.01511473713244013,0.011336052849330097,91.50380437470581,0.8869666901074562,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8258743947600741,True,0.014795774572773418,0.011096830929580064,91.43268338063947,0.8870763059634053,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8274887435847564,True,0.014478330806135477,0.010858748104601608,91.35879086279725,0.887188805644849,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8291030924094389,True,0.014162391437076665,0.010621793577807497,91.28196221055379,0.8873043065544265,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8307174412341213,True,0.013847942273847258,0.010385956705385443,91.20201962247589,0.8874229326091428,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8323317900588038,True,0.013534969324572,0.010151226993429002,91.11877076647794,0.8875448147063465,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8339461388834861,True,0.013223458793514647,0.009917594095135986,91.03200727419119,0.8876700912312776,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8355604877081686,True,0.012913397077428659,0.009685047808071494,90.94150304522769,0.8877989086107296,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.837174836532851,True,0.01260477076199304,0.00945357807149478,90.84701233286935,0.8879314219179678,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8387891853575334,True,0.012297566618329816,0.009223174963747362,90.74826757775628,0.8880677955347479,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8404035341822158,True,0.011991771599601592,0.008993828699701193,90.64497695020162,0.8882082038770872,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8420178830068983,True,0.011687372837686795,0.008765529628265097,90.53682155459745,0.8883528321923907,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8436322318315808,True,0.011384357639930353,0.008538268229947766,90.42345224072716,0.8885018774366452,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8452465806562631,True,0.011082713485968109,0.00831203511447608,90.3044859562956,0.8886555492417049,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8468609294809456,True,0.010782428024622434,0.008086821018466826,90.17950156219813,0.8888140709842387,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.848475278305628,True,0.010483489070867737,0.007862616803150802,90.04803501639498,0.8889776809697557,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8500896271303104,True,0.010185884602863574,0.007639413452147681,89.90957381301291,0.8891466337473167,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8517039759549928,True,0.009889602759053661,0.007417202069290247,89.7635505395319,0.8893212015731948,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8533183247796753,True,0.009594631835329163,0.007195973876496872,89.60933538541643,0.889501676044928,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8549326736043577,True,0.009300960282254335,0.006975720211690751,89.44622739874875,0.8896883699310989,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8565470224290401,True,0.009008576702353136,0.006756432526764852,89.27344424125674,0.8898816192269149,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8581613712537226,True,0.008717469847455006,0.006538102385591255,89.0901101338871,0.8900817854715157,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.859775720078405,True,0.008427628616098333,0.00632072146207375,88.8952416111513,0.8902892583701821,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8613900689030874,True,0.00813904205099015,0.006104281538242613,88.68773060805296,0.890504458773687,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8630044177277698,True,0.007851699336520574,0.00588877450239043,88.46632428200152,0.8907278420784466,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8646187665524523,True,0.007565589796330591,0.005674192347247943,88.22960081490162,0.890959902125646,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8662331153771347,True,0.007280702890931819,0.005460527168198864,87.97594023551164,0.8912011756961049,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8678474642018171,True,0.006997028215376777,0.0052477711615325825,87.70348903246004,0.8914522477217369,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8694618130264995,True,0.006714555496978812,0.005035916622734109,87.41011697067553,0.8917137573659112,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.871076161851182,True,0.006433274593079695,0.004824955944809771,87.09336404548964,0.8919864051665961,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8726905106758643,True,0.006153175488864636,0.004614881616648477,86.75037486235765,0.8922709614916738,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8743048595005468,True,0.005874248295222487,0.0044056862214168655,86.37781684823379,0.8925682766308134,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8759192083252292,True,0.00559648324665092,0.00419736243498819,85.9717774840891,0.8928792929508871,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8775335571499117,True,0.005319870699204817,0.003989903024403612,85.5276340501853,0.893205059684088,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8791479059745941,True,0.005044401128487199,0.003783300846365399,85.03988697610666,0.8935467511176207,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8807622547992765,True,0.004770065127681426,0.0035775488457610695,84.50194444983856,0.8939056892385382,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.882376603623959,True,0.0044968534056237,0.003372640054217775,83.90584094237877,0.8942833722993849,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8839909524486413,True,0.004224756784914931,0.0031685675886861985,83.2418649215242,0.8946815113766831,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8856053012733238,True,0.003953766200070996,0.0029653246500532474,82.49805993076104,0.8951020779023215,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8872196500980062,True,0.0036838726957104315,0.0027629045217828236,81.65954620599797,0.8955473665333598,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8888339989226887,True,0.003415067424778606,0.002561300568583954,80.70758339884871,0.8960200798828816,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.890448347747371,True,0.0031473416468076596,0.002360506235105745,79.61825237095545,0.8965234450673728,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8920626965720535,True,0.0028806867262111038,0.002160515044658328,78.36056401054569,0.8970613776207917,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.893677045396736,True,0.0026150941306125916,0.001961320597959444,76.89368458936617,0.8976387176845543,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8952913942214183,True,0.002350555429207579,0.0017629165719056845,75.16276019573463,0.8982615794961721,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8969057430461007,True,0.002087062291157608,0.0015652967183682064,73.09244737435576,0.8989378838445683,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.8985200918707832,True,0.001824606484016028,0.001368454863012021,70.57654663371241,0.8996781959453711,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.9001344406954657,True,0.001563179872184738,0.0011723849041385536,67.46072289960287,0.9004970924957691,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.901748789520148,True,0.0013027744154009715,0.0009770808115507287,63.5123211664367,0.9014154853629295,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.9033631383448305,True,0.0010433821672533794,0.0007825366254400345,58.36457078751532,0.9024647616098883,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.9049774871695129,True,0.0007849952737272993,0.0005887464552954745,51.4060192732819,0.9036945766066645,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.9065918359941953,True,0.0005276059717775371,0.00039570447883315285,41.541569089465746,0.9051885160004163,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.9082061848188778,True,0.00027120658792912343,0.00020340494094684257,26.618392462078035,0.907098144525012,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,1,0.9098205336435602,True,1.5789536904573658e-05,1.1842152678430245e-05,2.001544328391607,0.9097230116465813,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.75,True,0.031731112899149524,0.023798334674362147,100.69151281816319,0.8242083161474492,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7516143488246825,True,0.031322142128228835,0.023491606596171628,100.69150721398019,0.8247109753236875,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7532286976493648,True,0.030915664924510932,0.023186748693383198,100.69150136724674,0.8252177367831858,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7548430464740473,True,0.030511651064737844,0.022883738298553384,100.69149526449569,0.8257286599052464,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7564573952987297,True,0.030110070871824345,0.02258255315386826,100.69148889135052,0.8262438050707839,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7580717441234122,True,0.029710895201776704,0.022283171401332527,100.69148223245313,0.826763233686087,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7596860929480945,True,0.02931409543100082,0.021985571573250616,100.69147527138499,0.8272870082071788,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.761300441772777,True,0.028919643443985406,0.021689732582989056,100.69146799058022,0.8278151921647965,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7629147905974594,True,0.028527511621348138,0.021395633716011102,100.69146037123245,0.828347850190012,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7645291394221418,True,0.028137672828230466,0.021103254621172848,100.69145239319062,0.8288850480405094,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7661434882468242,True,0.02775010040303061,0.020812575302272956,100.69144403484566,0.8294268526275459,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7677578370715067,True,0.02736476814646146,0.020523576109846096,100.691435273007,0.8299733320436199,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7693721858961892,True,0.026981650310923325,0.020236237733192493,100.69142608276597,0.830524555590864,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7709865347208715,True,0.026600721590180284,0.019950541192635212,100.69141643734542,0.8310805938101915,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.772600883545554,True,0.026221957109329376,0.01966646783199703,100.69140630793562,0.831641518511222,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7742152323702364,True,0.02584533241505388,0.01938399931129041,100.69139566351178,0.8322074028030069,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7758295811949188,True,0.02547082346614959,0.019103117599612193,100.69138447063409,0.8327783211255885,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7774439300196012,True,0.02509840662431627,0.018823804968237202,100.69137269322589,0.8333543492824129,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7790582788442837,True,0.024728058645204564,0.018546043983903422,100.69136029232966,0.8339355644736343,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7806726276689661,True,0.0243597566697104,0.0182698175022828,100.69134722583509,0.8345220453303276,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7822869764936485,True,0.023993478215508457,0.017995108661631343,100.69133344817985,0.8351138719496566,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7839013253183309,True,0.023629201168817015,0.01772190087661276,100.6913189100159,0.8357111259310125,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7855156741430134,True,0.02326690377638639,0.017450177832289793,100.6913035578392,0.8363138904131685,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7871300229676959,True,0.022906564637704234,0.017179923478278174,100.69128733357806,0.8369222501124771,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7887443717923782,True,0.022548162697410005,0.016911122023057504,100.69127017413378,0.8375362913621477,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7903587206170607,True,0.022191677237912443,0.01664375792843433,100.69125201086871,0.8381561021526416,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7919730694417431,True,0.021837087872203332,0.0163778159041525,100.69123276903393,0.8387817721732206,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7935874182664255,True,0.0214843745368614,0.01611328090264605,100.69121236712877,0.839413392854689,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7952017670911079,True,0.0211335174852403,0.015850138113930226,100.69119071618304,0.8400510574133672,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7968161159157904,True,0.02078449728083477,0.015588372960626078,100.69116771895186,0.8406948608963448,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.7984304647404727,True,0.020437294790819904,0.015327971093114928,100.69114326900876,0.841344900228044,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8000448135651552,True,0.020091891179757244,0.015068918384817933,100.69111724972647,0.8420012742581534,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8016591623898376,True,0.019748267903463745,0.01481120092759781,100.69108953312565,0.8426640838109645,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8032735112145201,True,0.019406406703037282,0.014554805027277962,100.69105997857481,0.8433334317361662,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8048878600392024,True,0.019066289599035054,0.01429971719927629,100.69102843131817,0.8440094229611427,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8065022088638849,True,0.01872789888579944,0.01404592416434958,100.69099472080556,0.8446921645448261,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8081165576885674,True,0.0183912171259273,0.013793412844445477,100.69095865879592,0.8453817657331554,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8097309065132497,True,0.018056227144878194,0.013542170358658645,100.69092003719737,0.846078338016194,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8113452553379322,True,0.017722912025717304,0.013292184019287978,100.69087862560248,0.8467819951869623,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8129596041626146,True,0.017391255103989218,0.013043441327991914,100.69083416847299,0.8474928534020374,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8145739529872971,True,0.01706123996271858,0.012795929972038936,100.6907863819123,0.8482110312439826,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8161883018119794,True,0.016732850427533873,0.012549637820650406,100.69073494996135,0.8489366497856555,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8178026506366619,True,0.016406070561910614,0.012304552921432961,100.69067952033599,0.8496698326564651,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8194169994613443,True,0.016080884662530836,0.012060663496898126,100.69061969951053,0.8504107061106245,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8210313482860268,True,0.015757277254754697,0.011817957941066022,100.69055504703385,0.8511593990974694,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8226456971107092,True,0.015435233088202143,0.011576424816151608,100.690485068941,0.8519160433338927,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8242600459353916,True,0.01511473713244013,0.011336052849330097,100.69040921009758,0.8526807733789601,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8258743947600741,True,0.014795774572773418,0.011096830929580064,100.6903268452799,0.8534537267107565,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8274887435847564,True,0.014478330806135477,0.010858748104601608,100.69023726875305,0.8542350438055247,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8291030924094389,True,0.014162391437076665,0.010621793577807497,100.69013968206109,0.8550248682191388,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8307174412341213,True,0.013847942273847258,0.010385956705385443,100.69003317967616,0.8558233466709616,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8323317900588038,True,0.013534969324572,0.010151226993429002,100.68991673208438,0.8566306291301241,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8339461388834861,True,0.013223458793514647,0.009917594095135986,100.68978916578375,0.8574468689042515,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8355604877081686,True,0.012913397077428659,0.009685047808071494,100.68964913955264,0.8582722227306548,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.837174836532851,True,0.01260477076199304,0.00945357807149478,100.68949511619869,0.859106850869986,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
1,5,0.8387891853575334,True,0.012297566618329816,0.009223174963747362,100.68932532880451,0.8599509172023313,0.9099205336435602,0.0,0.0,0.0,0.0,,0.0,,,,0,0
