target_fidelity,throughput_mean,throughput_std,fidelity_mean,fidelity_std,latency_mean_s,latency_std_s,pair_count_mean,pair_count_std
0.75,49.498,5.569722986057219,0.8562593128762636,0.0014859705394199673,0.020332582623220512,0.0023400434118222946,494.98,55.697229860572186
0.7822869764936485,33.77,4.517988736398334,0.859892566032609,0.0016660735701571336,0.029837542480899627,0.004161874302571968,337.7,45.17988736398335
0.8145739529872971,19.53,3.4988742778386897,0.8659504367711105,0.0015186695038718432,0.052109548637051986,0.009202938417420255,195.3,34.9887427783869
0.8468609294809456,8.471,1.753224734509803,0.873847343032009,0.0014044224171085805,0.12084292554370409,0.02682829043490374,84.71,17.532247345098032
0.8791479059745941,2.1,0.5966234959835188,0.8857605196722494,0.0008416886680122033,0.4931570501070766,0.2003000490911279,21.0,5.966234959835189
